Timestamp,Close,High,Low,Open,Volume_(BTC),Volume_(Currency),conversionType,conversionSymbol,Weighted_Price
1747377840,104030.52,104066.33,104025.92,104059.58,1.491,155175.45,force_direct,,104074.74849094567
1747377900,104011.89,104030.52,103976.06,104030.52,1.783,185485.77,force_direct,,104030.15703869882
1747377960,104083.33,104097.77,104011.89,104011.89,3.034,315780.09,force_direct,,104080.4515491101
1747378020,104068.52,104083.33,104049.03,104083.33,1.24,129066.18,force_direct,,104085.62903225806
1747378080,104098.86,104116.66,104068.52,104068.52,4.753,494830.07,force_direct,,104108.99852724595
1747378140,104121.04,104126.92,104098.86,104098.86,0.761,79233.39,force_direct,,104117.46386333772
1747378200,104048.98,104121.04,104048.98,104121.04,0.7537,78460.45,force_direct,,104100.37150059704
1747378260,104030.38,104061.7,104020.03,104048.98,1.211,125943.02,force_direct,,103999.19075144509
1747378320,104018.61,104030.72,104014.38,104030.38,0.4647,48340.86,force_direct,,104025.95222724338
1747378380,104010.0,104018.61,104008.7,104018.61,0.3969,41284.13,force_direct,,104016.45250692869
1747378440,104009.65,104019.54,104008.63,104010.0,1.238,128761.66,force_direct,,104007.802907916
1747378500,104017.52,104018.35,104008.92,104009.65,0.5055,52579.62,force_direct,,104015.07418397628
1747378560,104011.66,104017.53,104011.66,104017.52,0.2935,30523.86,force_direct,,103999.52299829644
1747378620,103973.09,104011.67,103973.09,104011.66,0.7447,77452.59,force_direct,,104005.08929770376
1747378680,103992.67,103997.11,103959.06,103973.09,1.873,194783.93,force_direct,,103995.69140416443
1747378740,104019.69,104028.44,103992.66,103992.67,0.6197,64455.28,force_direct,,104010.4566725835
1747378800,103955.18,104019.72,103951.0,104019.69,1.681,174861.42,force_direct,,104022.26055919097
1747378860,103898.87,103962.44,103898.87,103955.18,1.225,127338.02,force_direct,,103949.40408163265
1747378920,103902.42,103902.42,103875.07,103898.87,0.9607,99810.19,force_direct,,103893.19246382845
1747378980,103929.2,103929.2,103873.47,103902.42,1.567,162747.96,force_direct,,103859.57881301851
1747379040,103993.01,103993.68,103927.24,103929.2,0.4275,44437.62,force_direct,,103947.64912280702
1747379100,103972.59,104060.09,103972.44,103993.01,3.175,330230.22,force_direct,,104009.51811023621
1747379160,103947.81,103980.85,103930.51,103972.59,2.471,256854.1,force_direct,,103947.43019020639
1747379220,103912.32,103947.81,103910.55,103947.81,1.142,118705.56,force_direct,,103945.32399299476
1747379280,103900.44,103928.55,103900.0,103912.32,1.288,133857.41,force_direct,,103926.5605590062
1747379340,103905.0,103918.2,103896.69,103900.44,2.202,228804.9,force_direct,,103907.76566757493
1747379400,103926.05,103934.24,103899.07,103905.0,1.296,134693.36,force_direct,,103930.06172839504
1747379460,103933.27,103962.15,103926.04,103926.05,3.512,365064.47,force_direct,,103947.74202733484
1747379520,103977.64,103993.62,103930.56,103933.27,1.76,182995.91,force_direct,,103974.94886363637
1747379580,104008.62,104008.62,103961.11,103977.64,1.944,202180.65,force_direct,,104002.39197530864
1747379640,104007.5,104012.36,103973.99,104008.62,1.897,197233.68,force_direct,,103971.36531365314
1747379700,104001.7,104024.01,103995.04,104007.5,1.513,157417.03,force_direct,,104042.98083278256
1747379760,103993.68,104013.14,103988.46,104001.7,0.7218,75076.18,force_direct,,104012.44111942366
1747379820,104023.69,104023.69,103982.81,103993.68,2.107,219174.08,force_direct,,104021.86995728522
1747379880,104061.66,104061.67,104023.68,104023.69,2.164,225177.52,force_direct,,104056.15526802216
1747379940,104105.64,104106.0,104061.66,104061.66,3.225,335628.79,force_direct,,104070.94263565891
1747380000,104116.57,104161.1,104105.63,104105.64,2.769,288356.28,force_direct,,104137.33477789817
1747380060,104150.41,104164.45,104116.57,104116.57,2.272,236623.24,force_direct,,104147.55281690141
1747380120,104200.0,104200.0,104150.41,104150.41,1.976,205859.8,force_direct,,104180.06072874494
1747380180,104107.56,104211.65,104086.07,104200.0,8.212,855244.89,force_direct,,104145.74890404286
1747380240,104103.02,104117.38,104092.42,104107.56,0.7472,77787.09,force_direct,,104104.7778372591
1747380300,104128.53,104128.63,104101.07,104103.02,1.62,168667.88,force_direct,,104115.97530864197
1747380360,104090.86,104128.64,104088.89,104128.53,0.461,48000.04,force_direct,,104121.5618221258
1747380420,104097.38,104105.86,104070.09,104090.86,2.778,289135.89,force_direct,,104080.5939524838
1747380480,104122.58,104126.31,104088.44,104097.38,0.9485,98742.45,force_direct,,104103.79546652609
1747380540,104103.76,104122.58,104103.75,104122.58,0.3777,39325.29,force_direct,,104117.79189833201
1747380600,104033.91,104118.45,104027.91,104103.76,15.4,1602737.88,force_direct,,104073.88831168831
1747380660,104002.62,104033.91,103972.46,104033.91,14.13,1469492.86,force_direct,,103998.07926397736
1747380720,104004.97,104008.27,103913.58,104002.62,9.249,961653.54,force_direct,,103973.78527408368
1747380780,103965.6,104004.97,103965.6,104004.97,8.895,925015.13,force_direct,,103992.70713884204
1747380840,103946.91,103965.6,103937.66,103965.6,8.766,911215.9,force_direct,,103948.88204426192
1747380900,103942.66,103948.75,103927.6,103946.91,7.01,728584.88,force_direct,,103935.07560627675
1747380960,103948.54,103948.54,103933.87,103942.66,2.763,287169.61,force_direct,,103933.98841838581
1747381020,103970.81,103991.05,103940.66,103948.54,18.21,1893288.84,force_direct,,103969.7331136738
1747381080,103916.89,103989.8,103890.71,103970.81,21.31,2215403.09,force_direct,,103960.7268887846
1747381140,103891.34,103922.65,103884.25,103916.89,17.31,1798143.08,force_direct,,103878.86077411902
1747381200,103900.85,103927.49,103882.77,103891.34,16.91,1756935.57,force_direct,,103899.20579538734
1747381260,103861.88,103934.64,103856.38,103900.85,17.64,1832955.04,force_direct,,103909.01587301587
1747381320,103855.76,103894.02,103846.9,103861.88,20.63,2142969.39,force_direct,,103876.36403296172
1747381380,103859.04,103882.01,103840.24,103855.76,17.38,1804992.04,force_direct,,103854.54775604143
1747381440,103868.27,103895.93,103844.28,103859.04,17.31,1797527.19,force_direct,,103843.280762565
1747381500,103896.9,103904.07,103860.29,103868.27,16.58,1722524.53,force_direct,,103891.70868516286
1747381560,103887.45,103918.17,103854.56,103896.9,14.02,1456516.58,force_direct,,103888.48644793153
1747381620,103869.24,103927.41,103869.24,103887.45,18.81,1954456.15,force_direct,,103905.16480595428
1747381680,103869.48,103907.98,103850.94,103869.24,19.32,2006925.11,force_direct,,103878.1112836439
1747381740,103866.99,103908.0,103860.73,103869.48,15.91,1653362.69,force_direct,,103919.71653048397
1747381800,103860.42,103893.41,103856.52,103866.99,13.73,1425948.23,force_direct,,103856.3896576839
1747381860,103782.97,103860.43,103750.03,103860.42,29.58,3070797.75,force_direct,,103813.31135902638
1747381920,103780.41,103840.0,103779.72,103782.97,19.76,2051508.36,force_direct,,103821.27327935223
1747381980,103816.4,103844.39,103764.31,103780.41,16.73,1736193.83,force_direct,,103777.27615062761
1747382040,103787.55,103842.35,103786.57,103816.4,13.05,1354689.77,force_direct,,103807.64521072796
1747382100,103772.1,103835.61,103758.45,103787.55,23.42,2430927.87,force_direct,,103797.09094790777
1747382160,103778.34,103806.0,103770.78,103772.1,16.57,1720120.99,force_direct,,103809.35365117682
1747382220,103779.22,103811.98,103772.34,103778.34,20.88,2167021.56,force_direct,,103784.55747126437
1747382280,103733.35,103785.45,103718.62,103779.22,20.88,2165863.52,force_direct,,103729.09578544062
1747382340,103737.28,103768.87,103729.19,103733.35,15.91,1650981.62,force_direct,,103770.05782526714
1747382400,103786.81,103791.87,103737.28,103737.28,11.42,1185144.23,force_direct,,103777.95359019264
1747382460,103676.19,103813.1,103669.34,103786.81,8.959,929287.83,force_direct,,103726.73624288425
1747382520,103683.37,103688.29,103636.24,103676.19,5.11,529748.98,force_direct,,103669.07632093932
1747382580,103630.78,103697.3,103608.79,103683.37,8.305,860717.11,force_direct,,103638.4238410596
1747382640,103580.67,103652.68,103575.01,103630.78,4.411,456931.09,force_direct,,103589.0024937656
1747382700,103580.82,103623.04,103578.7,103580.67,3.313,343192.14,force_direct,,103589.53818291579
1747382760,103600.28,103605.99,103575.01,103580.82,1.642,170070.01,force_direct,,103574.91473812425
1747382820,103609.64,103635.4,103599.16,103600.28,2.849,295222.82,force_direct,,103623.31344331344
1747382880,103630.01,103642.92,103609.63,103609.64,0.8723,90391.94,force_direct,,103624.83090679813
1747382940,103615.87,103630.01,103614.26,103630.01,1.892,196073.7,force_direct,,103633.0338266385
1747383000,103557.42,103615.87,103556.98,103615.87,2.833,293399.42,force_direct,,103564.92057889162
1747383060,103547.76,103563.71,103547.76,103557.42,2.464,255140.38,force_direct,,103547.23214285714
1747383120,103552.64,103552.64,103542.16,103547.76,1.261,130616.66,force_direct,,103581.8080888184
1747383180,103559.59,103562.72,103552.64,103552.64,0.6514,67460.38,force_direct,,103562.14307645074
1747383240,103516.18,103559.59,103516.18,103559.59,2.027,209816.03,force_direct,,103510.6216082881
1747383300,103395.0,103516.19,103381.1,103516.18,10.39,1075280.15,force_direct,,103491.83349374396
1747383360,103355.21,103395.0,103355.21,103395.0,2.27,234604.81,force_direct,,103350.13656387664
1747383420,103363.86,103386.18,103346.66,103355.21,3.115,322014.11,force_direct,,103375.316211878
1747383480,103371.2,103380.52,103341.66,103363.86,3.103,320740.34,force_direct,,103364.59555269095
1747383540,103403.06,103425.3,103369.7,103371.2,2.157,223078.06,force_direct,,103420.51923968474
1747383600,103282.77,103403.06,103270.28,103403.06,3.795,392095.92,force_direct,,103319.08300395256
1747383660,103318.78,103324.63,103269.51,103282.77,6.497,671158.3,force_direct,,103302.80129290442
1747383720,103264.38,103318.78,103264.33,103318.78,8.644,892904.85,force_direct,,103297.64576584914
1747383780,103220.75,103274.0,103220.75,103264.38,2.182,225259.53,force_direct,,103235.34830430798
1747383840,103146.37,103243.49,103125.52,103220.75,10.97,1132269.63,force_direct,,103215.09845031904
1747383900,103186.96,103189.43,103146.36,103146.37,3.533,364467.04,force_direct,,103160.78120577412
1747383960,103171.56,103197.52,103125.51,103186.96,4.346,448307.0,force_direct,,103153.93465255408
1747384020,103257.56,103262.96,103162.49,103171.56,3.895,401918.3,force_direct,,103188.26700898587
1747384080,103231.03,103278.38,103214.22,103257.56,2.575,265859.5,force_direct,,103246.40776699029
1747384140,103292.31,103295.49,103229.44,103231.03,1.608,166045.54,force_direct,,103262.15174129354
1747384200,103318.15,103318.15,103250.78,103292.31,1.007,104062.75,force_direct,,103339.3743793446
1747384260,103294.6,103332.99,103289.51,103318.15,1.175,121411.93,force_direct,,103329.30212765957
1747384320,103333.7,103333.7,103266.76,103294.6,1.183,122246.99,force_direct,,103336.42434488588
1747384380,103317.53,103339.6,103308.84,103333.7,2.005,207154.63,force_direct,,103319.01745635911
1747384440,103340.88,103342.0,103317.52,103317.53,0.8389,86685.92,force_direct,,103332.84062462748
1747384500,103315.44,103341.65,103314.92,103340.88,2.555,263997.4,force_direct,,103325.79256360079
1747384560,103315.46,103348.61,103315.44,103315.44,2.098,216811.07,force_direct,,103341.78741658723
1747384620,103291.83,103326.87,103291.83,103315.46,2.583,266798.29,force_direct,,103290.08517228028
1747384680,103220.75,103291.83,103220.75,103291.83,1.682,173705.18,force_direct,,103272.99643281808
1747384740,103223.38,103244.38,103194.35,103220.75,3.377,348540.76,force_direct,,103210.17471128222
1747384800,103238.0,103289.24,103223.38,103223.38,4.143,427746.27,force_direct,,103245.53946415642
1747384860,103257.54,103292.57,103237.82,103238.0,3.327,343596.94,force_direct,,103275.30507965134
1747384920,103347.54,103350.85,103255.23,103257.54,2.183,225493.48,force_direct,,103295.22675217592
1747384980,103310.79,103378.41,103310.79,103347.54,3.835,396336.53,force_direct,,103347.20469361148
1747385040,103338.96,103370.47,103300.41,103310.79,1.815,187588.25,force_direct,,103354.40771349863
1747385100,103337.27,103379.34,103336.67,103338.96,3.487,360418.89,force_direct,,103360.73702322914
1747385160,103316.26,103338.03,103316.26,103337.27,2.113,218371.02,force_direct,,103346.43634642688
1747385220,103313.57,103319.94,103291.7,103316.26,1.396,144185.05,force_direct,,103284.41977077363
1747385280,103329.49,103348.34,103307.25,103313.57,2.236,231008.68,force_direct,,103313.36314847942
1747385340,103293.13,103337.06,103254.68,103329.49,3.956,408635.01,force_direct,,103294.99747219414
1747385400,103312.41,103321.36,103287.02,103293.13,1.213,125297.64,force_direct,,103295.66364385819
1747385460,103407.25,103417.84,103312.4,103312.41,2.622,271086.88,force_direct,,103389.35163996949
1747385520,103432.28,103432.28,103370.25,103407.25,2.277,235402.54,force_direct,,103382.75801493193
1747385580,103467.0,103470.89,103432.28,103432.28,1.911,197704.22,force_direct,,103455.89743589744
1747385640,103474.55,103493.26,103464.88,103467.0,2.186,226188.94,force_direct,,103471.61024702653
1747385700,103460.05,103474.55,103456.53,103474.55,1.652,170907.89,force_direct,,103455.13922518161
1747385760,103437.18,103461.08,103420.27,103460.05,2.09,216234.71,force_direct,,103461.58373205742
1747385820,103427.21,103464.32,103426.1,103437.18,2.399,248134.17,force_direct,,103432.33430596082
1747385880,103421.81,103449.28,103421.81,103427.21,2.997,310001.43,force_direct,,103437.24724724724
1747385940,103427.69,103451.8,103407.58,103421.81,3.035,313902.05,force_direct,,103427.36408566721
1747386000,103455.15,103458.62,103427.69,103427.69,0.9147,94622.5,force_direct,,103446.48518639992
1747386060,103444.0,103480.95,103427.41,103455.15,2.482,256815.42,force_direct,,103471.16035455278
1747386120,103495.57,103502.87,103444.0,103444.0,4.274,442233.87,force_direct,,103470.72297613477
1747386180,103498.41,103504.66,103483.17,103495.57,2.235,231345.17,force_direct,,103510.14317673379
1747386240,103553.53,103553.88,103497.11,103498.41,0.9326,96531.33,force_direct,,103507.75251983701
1747386300,103593.33,103593.33,103553.53,103553.53,1.893,196032.23,force_direct,,103556.38140517697
1747386360,103683.94,103684.39,103564.9,103593.33,5.465,566180.53,force_direct,,103601.19487648674
1747386420,103622.93,103693.0,103617.09,103683.94,9.07,940065.11,force_direct,,103645.54685777288
1747386480,103663.31,103665.51,103604.0,103622.93,3.944,408705.74,force_direct,,103627.21602434077
1747386540,103658.29,103678.31,103639.24,103663.31,2.981,309030.15,force_direct,,103666.60516605167
1747386600,103659.32,103670.39,103609.7,103658.29,4.813,498787.02,force_direct,,103633.28900893415
1747386660,103662.36,103678.32,103641.91,103659.32,4.239,439375.72,force_direct,,103650.79499882048
1747386720,103679.13,103690.0,103660.9,103662.36,2.042,211695.33,force_direct,,103670.58276199804
1747386780,103639.03,103684.21,103595.58,103679.13,5.107,529353.31,force_direct,,103652.49853142745
1747386840,103652.66,103676.15,103631.34,103639.03,4.353,451227.0,force_direct,,103658.85596140593
1747386900,103613.91,103652.66,103583.76,103652.66,6.972,722431.53,force_direct,,103618.98020654045
1747386960,103627.53,103636.27,103613.91,103613.91,3.549,367780.01,force_direct,,103629.19413919415
1747387020,103631.14,103657.25,103627.53,103627.53,4.181,433285.22,force_direct,,103631.95886151638
1747387080,103631.41,103638.14,103631.13,103631.14,1.833,189958.6,force_direct,,103632.62411347518
1747387140,103653.82,103653.82,103631.41,103631.41,0.4041,41884.47,force_direct,,103648.77505567929
1747387200,103665.9,103665.9,103653.82,103653.82,0.8712,90305.17,force_direct,,103656.07208448117
1747387260,103734.6,103750.9,103665.9,103665.9,2.88,298763.22,force_direct,,103737.22916666666
1747387320,103726.83,103753.42,103714.83,103734.6,2.99,310123.49,force_direct,,103720.23076923077
1747387380,103743.52,103750.87,103716.26,103726.83,2.27,235505.23,force_direct,,103746.7973568282
1747387440,103735.01,103743.52,103734.0,103743.52,5.749,596377.55,force_direct,,103735.87580448775
1747387500,103719.25,103744.17,103701.17,103735.01,5.932,615253.42,force_direct,,103717.70397842211
1747387560,103776.19,103776.19,103719.25,103719.25,4.962,514840.03,force_direct,,103756.55582426442
1747387620,103803.5,103804.86,103770.61,103776.19,2.847,295481.14,force_direct,,103786.84229012996
1747387680,103756.22,103803.5,103741.0,103803.5,6.878,713726.23,force_direct,,103769.44315207908
1747387740,103733.0,103766.63,103715.57,103756.22,5.585,579389.51,force_direct,,103740.28827215757
1747387800,103725.31,103776.27,103725.31,103733.0,7.364,764019.27,force_direct,,103750.57984790875
1747387860,103779.25,103807.48,103713.77,103725.31,6.559,680573.56,force_direct,,103761.78685775271
1747387920,103780.68,103794.84,103739.12,103779.25,7.234,750708.54,force_direct,,103775.02626486038
1747387980,103786.47,103803.81,103750.27,103780.68,6.305,654383.0,force_direct,,103787.94607454402
1747388040,103753.78,103786.47,103747.11,103786.47,3.058,317305.37,force_direct,,103762.38391105298
1747388100,103682.44,103760.09,103672.18,103753.78,4.95,513434.87,force_direct,,103724.21616161616
1747388160,103655.83,103682.44,103643.13,103682.44,4.102,425203.8,force_direct,,103657.67918088737
